fips,Long,Lat
12105,-81.6978,27.9489
12061,-80.6158,27.6929
12093,-80.9015,27.4283
12043,-81.2397,26.9605
12085,-80.3893,27.0844
12087,-81.0326,25.5205
12103,-82.722,27.928
12115,-82.3219,27.181
12115,-82.277,27.0267
12011,-80.4886,26.1519
12021,-81.3393,26.1196
12086,-80.5682,25.6171
12099,-80.4329,26.623
05055,-90.5591,36.1177
05057,-93.6684,33.7354
05059,-92.946,34.3177
05061,-93.9935,34.0887
05063,-91.5698,35.7415
05065,-91.9134,36.0949
05067,-91.2146,35.5994
05069,-91.9315,34.2688
05071,-93.4599,35.5701
05073,-93.6073,33.2408
05075,-91.1071,36.0413
05077,-90.782,34.7807
05079,-91.7333,33.9575
05081,-94.2343,33.7005
05083,-93.7163,35.2153
05085,-91.8887,34.7542
05089,-92.6842,36.2684
05091,-93.8918,33.3124
05093,-90.054,35.7639
05095,-91.2038,34.6778
05097,-93.6595,34.5388
05087,-93.7246,36.011
05099,-93.3072,33.664
05101,-93.2179,35.92
05103,-92.882,33.5933
05105,-92.9315,34.9474
05107,-90.848,34.4283
05109,-93.6564,34.1636
05111,-90.6629,35.574
05113,-94.2281,34.4858
05115,-93.0342,35.4476
05117,-91.5528,34.8297
05119,-92.3117,34.7699
05121,-91.0278,36.3415
05123,-90.7478,35.022
05125,-92.6766,34.6466
05127,-94.0633,34.8608
05129,-92.6995,35.9109
05131,-94.274,35.1993
05133,-94.2412,33.9973
05135,-91.4799,36.1611
05137,-92.1567,35.8599
05139,-92.5973,33.1713
05141,-92.5157,35.5807
05143,-94.2147,35.98
05145,-91.7457,35.2563
05147,-91.2432,35.1863
05149,-93.4113,35.0026
05009,-93.0915,36.3086
20195,-99.8729,38.9143
20193,-101.0555,39.3509
20191,-97.4765,37.2373
20189,-101.3121,37.1924
20187,-101.7842,37.563
20185,-98.7175,38.0311
20183,-98.7855,39.7851
20181,-101.72,39.3515
20179,-100.4418,39.3503
20177,-95.7564,39.0415
20175,-100.8513,37.1933
20173,-97.4611,37.6848
20171,-100.9069,38.4822
20169,-97.65,38.7839
20167,-98.7623,38.9149
20165,-99.3092,38.5233
20163,-99.3251,39.3502
20161,-96.7352,39.2965
20159,-98.2011,38.3471
20157,-97.6505,39.8278
20155,-98.0861,37.9529
20153,-101.0757,39.7852
20151,-98.7396,37.6478
20149,-96.3425,39.379
20147,-99.3469,39.7845
20145,-99.2368,38.1814
20143,-97.6503,39.1326
20141,-98.7679,39.3504
20139,-95.7269,38.6524
20137,-99.9034,39.7844
20135,-99.9162,38.4795
20133,-95.3068,37.5586
20131,-96.0141,39.7835
20129,-101.7993,37.1914
20127,-96.6499,38.6875
20125,-95.7429,37.1925
20123,-98.2095,39.3933
20121,-94.8381,38.5636
20119,-100.3662,37.2383
20117,-96.5229,39.7836
20115,-97.0969,38.3588
20113,-97.648,38.3916
20111,-96.1527,38.4563
20109,-101.1485,38.9173
20107,-94.8429,38.2122
20105,-98.2078,39.0453
20103,-95.0379,39.1993
20101,-100.4664,38.4814
20099,-95.2976,37.1913
20097,-99.286,37.5582
20095,-98.1364,37.5589
20093,-101.3199,38.0002
20091,-94.8223,38.8838
20089,-98.2184,39.7847
20087,-95.3834,39.2358
20085,-95.7937,39.417
20083,-99.8979,38.0875
20081,-100.8712,37.5623
20079,-97.4273,38.0432
20077,-98.0755,37.1916
20075,-101.7913,37.9991
20073,-96.2327,37.8778
20071,-101.806,38.4805
20069,-100.4378,37.7382
20209,-94.7646,39.1145
20001,-95.3014,37.8858
20003,-95.2933,38.2143
20005,-95.3129,39.5319
20007,-98.6848,37.2289
20009,-98.7565,38.479
20011,-94.8493,37.8552
20013,-95.5642,39.8266
20015,-96.8391,37.7813
20017,-96.594,38.3021
20019,-96.2453,37.1501
20021,-94.8462,37.1693
20023,-101.7311,39.7858
20025,-99.8203,37.2355
20027,-97.1651,39.3497
20029,-97.6495,39.4804
20031,-95.7342,38.237
20033,-99.2719,37.1913
20035,-96.8375,37.2378
20037,-94.8518,37.5073
20039,-100.4599,39.7847
20041,-97.1527,38.8664
20043,-95.147,39.7885
20045,-95.2924,38.8845
20047,-99.312,37.8876
20049,-96.2441,37.4537
20051,-99.3173,38.9148
20053,-98.2048,38.6966
20055,-100.7369,38.0444
20057,-99.8879,37.6917
20059,-95.2859,38.5646
20061,-96.7526,39.0024
20063,-100.4829,38.916
20065,-99.8833,39.3497
38105,-103.4802,48.3437
38001,-102.5285,46.0969
38003,-98.0716,46.9361
38005,-99.366,48.0694
38007,-103.3764,47.0234
38009,-100.8335,48.7921
38011,-103.5207,46.1126
38013,-102.5182,48.7909
38015,-100.4688,46.9774
38017,-97.2481,46.933
38019,-98.465,48.7721
38021,-98.5045,46.1102
38101,-101.5419,48.2218
38103,-99.661,47.5876
38059,-101.2811,46.7161
31007,-103.7104,41.546
31009,-99.9769,41.9128
31011,-98.0673,41.7068
31013,-103.0857,42.2198
31015,-98.7665,42.8997
31017,-99.9295,42.43
31019,-99.075,40.8551
31021,-96.3287,41.8515
31023,-97.1306,41.2242
31025,-96.1408,40.9098
31027,-97.2523,42.5993
31029,-101.6979,40.5242
31033,-102.995,41.2198
31035,-98.0512,40.5244
31037,-97.0867,41.5731
31039,-96.7874,41.9164
31041,-99.7262,41.3943
31043,-96.5646,42.3911
31045,-103.1355,42.7197
31047,-99.8195,40.8699
31109,-96.6878,40.7841
31111,-100.7452,41.0478
31113,-100.4829,41.5665
31115,-99.4544,41.9138
31117,-101.0605,41.5681
31119,-97.6008,41.9167
31121,-98.0376,41.1698
31123,-103.0105,41.716
31125,-97.9923,41.3973
31127,-95.8486,40.3881
31129,-98.0472,40.1764
31131,-96.1348,40.6485
31133,-96.237,40.1314
31135,-101.6496,40.8509
31137,-99.4145,40.5111
31139,-97.6013,42.2644
31141,-97.5198,41.5701
31143,-97.5684,41.1869
31145,-100.4768,40.1758
31147,-95.7167,40.1249
31149,-99.45,42.4213
31151,-97.1408,40.524
31153,-96.1119,41.1131
31155,-96.6373,41.2261
31157,-103.708,41.8506
31159,-97.1395,40.8723
31161,-102.409,42.5048
31163,-98.9763,41.2205
31185,-97.5971,40.8727
31169,-97.5947,40.1763
31171,-100.5559,41.9135
31173,-96.5441,42.1582
31175,-98.9819,41.5673
31177,-96.2218,41.5311
31179,-97.1193,42.2092
31181,-98.4999,40.1764
31183,-98.5282,41.9148
31001,-98.5012,40.5245
31167,-97.1939,41.9169
31005,-101.6959,41.5689
31003,-98.0667,42.177
46123,-99.884,43.3459
46121,-100.7184,43.1934
46119,-100.1322,44.7155
46115,-98.3463,44.9381
46102,-102.5516,43.3356
46111,-98.0914,44.0235
46109,-96.9461,45.6296
46107,-99.9573,45.0645
46105,-102.4759,45.4904
46101,-96.671,44.0221
46099,-96.7914,43.6742
46097,-97.6102,44.022
46091,-97.5986,45.7586
46089,-99.2215,45.7664
46087,-97.3684,43.6743
46085,-99.8474,43.8959
46083,-96.7219,43.2789
46079,-97.1294,44.022
46077,-97.4915,44.3696
46073,-98.6298,44.0664
46071,-101.6281,43.6943
46129,-100.0316,45.4299
46135,-97.3947,43.009
46137,-101.666,44.9806
22111,-92.3748,32.8319
22107,-91.34,32.0016
22097,-92.0058,30.5989
22093,-90.7962,30.0263
22085,-93.5547,31.564
22083,-91.7636,32.4177
22081,-93.34,32.0933
22079,-92.5332,31.1986
22073,-92.1545,32.4785
22069,-93.0963,31.7236
22067,-91.8017,32.8205
22061,-92.6647,32.6016
22059,-92.1604,31.6767
22055,-92.0639,30.2063
22049,-92.5577,32.302
22043,-92.5594,31.5997
22041,-91.6738,32.1333
22039,-92.4059,30.729
22035,-91.235,32.7325
22031,-93.7373,32.0554
22029,-91.6397,31.4458
22027,-92.9957,32.8226
22025,-91.8471,31.6661
22021,-92.1167,32.0922
22017,-93.8821,32.5797
22015,-93.6052,32.6795
22013,-93.056,32.3472
22011,-93.3434,30.6485
22005,-90.9113,30.2035
22003,-92.8279,30.6528
22001,-92.412,30.2906
22065,-91.2427,32.3643
22095,-90.5462,30.0792
22119,-93.335,32.7135
22121,-91.3134,30.4634
22123,-91.4567,32.7885
22127,-92.6368,31.9442
22115,-93.1842,31.1083
22089,-90.3631,29.8836
22091,-90.7103,30.822
22077,-91.6009,30.7097
22037,-91.0455,30.8451
22033,-91.0957,30.5383
22009,-92.0013,31.0762
22063,-90.7393,30.4507
22125,-91.42,30.8798
12019,-81.8579,29.9831
12013,-85.1972,30.4061
12007,-82.1689,29.9502
12003,-82.2846,30.331
12001,-82.3576,29.6749
12107,-81.7442,29.6086
12023,-82.6215,30.2243
12109,-81.4439,29.9013
12041,-82.8006,29.7259
12047,-82.9478,30.4964
12067,-83.1811,29.9855
12073,-84.2778,30.4581
12121,-82.9915,30.1956
12125,-82.3714,30.0439
12079,-83.47,30.4442
22019,-93.3579,30.2292
12083,-82.0567,29.2103
22053,-92.8138,30.2669
38053,-103.3953,47.7402
38025,-102.6183,47.3568
38085,-101.0404,46.1127
46117,-100.7359,44.4123
22047,-91.3494,30.2585
12063,-85.2194,30.7956
12063,-84.9213,30.78
12035,-81.3145,29.4605
12045,-85.1435,29.9458
22113,-92.3241,29.8455
22045,-91.7307,29.8941
22103,-89.9401,30.4481
22071,-89.9037,30.0385
38077,-96.9483,46.2646
12059,-85.8143,30.8679
38099,-97.7214,48.3694
31165,-103.7589,42.4877
31031,-101.1186,42.5449
46093,-102.7168,44.5668
46103,-102.8238,44.0037
46081,-103.7922,44.3586
46033,-103.4515,43.6776
46047,-103.5276,43.2394
22057,-90.4291,29.5682
22051,-90.1174,29.7299
22075,-89.6553,29.4705
22007,-91.0626,29.9006
22099,-91.6083,30.1291
22109,-90.8659,29.4206
12091,-86.5964,30.7068
12113,-87.0172,30.732
12033,-87.3777,30.7012
12039,-84.6137,30.5795
22023,-93.1618,29.8717
12045,-85.2283,29.9562
12037,-84.8172,29.8773
22117,-90.0405,30.8533
22087,-89.6178,29.8628
22105,-90.4118,30.6453
12031,-81.674,30.3302
12089,-81.8085,30.6095
12131,-86.1631,30.6598
12117,-81.2362,28.717
12095,-81.3238,28.5148
12119,-82.081,28.7046
12069,-81.7113,28.7615
12009,-80.7436,28.2631
12127,-81.1912,29.0604
12071,-81.821,26.5786
12071,-81.8902,26.6135
12015,-81.894,26.9069
12015,-82.108,26.9689
12087,-81.5527,24.6514
12087,-80.9876,24.7471
12087,-80.4175,25.1496
12133,-85.6656,30.6106
12005,-85.6151,30.2797
12131,-85.8977,30.5448
48127,-99.7567,28.4225
48131,-98.5089,27.6813
48215,-98.1811,26.3968
48247,-98.6973,27.0434
48249,-98.0902,27.7311
48283,-99.0997,28.3451
48311,-98.5674,28.3491
48427,-98.7384,26.5621
48479,-99.3316,27.7611
48505,-99.1686,27.0007
48047,-98.2187,27.0316
48025,-97.7412,28.4174
48061,-97.5292,26.1293
48273,-97.7344,27.4338
48355,-97.6289,27.7232
30043,-112.0937,46.1485
30045,-110.2661,47.0455
30051,-111.0246,48.5617
30055,-105.7953,47.6452
30057,-111.9203,45.3008
30059,-110.8856,46.5982
30061,-114.9985,47.1474
30065,-108.3977,46.4966
30069,-108.2501,47.1175
30075,-105.6301,45.395
30079,-105.378,46.8605
30083,-104.5613,47.7879
30091,-104.5046,48.7212
30093,-112.6567,45.9024
30101,-111.6957,48.6552
30103,-107.2717,46.2115
30109,-104.249,46.9653
30111,-108.2744,45.9372
35028,-106.3072,35.8693
40011,-98.4335,35.8752
40013,-96.26,33.9623
40015,-98.3751,35.1744
40017,-97.9825,35.5425
40019,-97.2858,34.2509
40021,-94.9997,35.9066
40023,-95.5521,34.0265
40025,-102.5178,36.7483
40027,-97.3271,35.2036
40029,-96.2979,34.5882
40031,-98.4717,34.6621
40033,-98.3721,34.2902
40035,-95.2086,36.7617
40037,-96.3709,35.9027
40039,-99.0015,35.6389
40041,-94.8027,36.4082
40043,-99.008,35.9877
40045,-99.7546,36.2184
40047,-97.7828,36.379
40049,-97.3093,34.7045
40051,-97.884,35.017
40053,-97.7861,36.7961
40055,-99.5609,34.9357
40057,-99.8463,34.7441
40059,-99.6673,36.7887
40061,-95.1166,35.2248
40063,-96.2502,35.0484
40065,-99.4148,34.588
40067,-97.8359,34.1111
40069,-96.6606,34.3165
40071,-97.1439,36.818
40073,-97.9421,35.9454
40075,-98.9808,34.9163
40153,-99.265,36.4227
40079,-94.7035,34.9001
40081,-96.8809,35.703
40083,-97.4434,35.9194
40085,-97.2442,33.9499
40087,-97.4436,35.0087
40089,-94.7712,34.115
40091,-95.6668,35.3737
40093,-98.536,36.3116
40095,-96.769,34.0245
40097,-95.2309,36.3018
40099,-97.0679,34.4823
40101,-95.3794,35.6161
40103,-97.2306,36.3886
40105,-95.6174,36.7985
40107,-96.3228,35.4655
40109,-97.4072,35.5515
40111,-95.9643,35.6467
40113,-96.3984,36.6292
40115,-94.8105,36.8355
40117,-96.6993,36.3169
40119,-96.9757,36.0773
40121,-95.7484,34.9239
40123,-96.6844,34.7281
40125,-96.9483,35.2068
40127,-95.3758,34.4162
40129,-99.6957,35.6883
40131,-95.6044,36.3716
40133,-96.6156,35.1674
40135,-94.7549,35.4953
40137,-97.8514,34.4856
40139,-101.49,36.7479
40141,-98.9242,34.3728
40143,-95.9414,36.1211
40145,-95.5212,35.9609
40147,-95.9044,36.7152
40149,-98.9923,35.2904
40151,-98.8651,36.7669
40077,-95.2504,34.8761
40001,-94.6587,35.8839
40003,-98.324,36.731
40005,-96.0378,34.3737
40007,-100.4767,36.7497
40009,-99.682,35.2687
48105,-101.4121,30.723
48107,-101.3,33.6146
48111,-102.6022,36.2779
48113,-96.7779,32.7666
48115,-101.9477,32.7425
48117,-102.6049,34.966
48119,-95.6723,33.3863
48121,-97.1171,33.2043
48123,-97.3568,29.0821
48125,-100.7789,33.6166
48129,-100.814,34.9654
48133,-98.8323,32.3271
48135,-102.5428,31.8692
48137,-100.3047,29.9826
48139,-96.7945,32.3484
48143,-98.218,32.2363
48145,-96.9358,31.2533
48147,-96.1066,33.5939
48149,-96.9198,29.8768
48151,-100.4022,32.7428
48153,-101.3032,34.0724
48155,-99.778,33.9746
48157,-95.7707,29.5274
48159,-95.2184,33.1756
48161,-96.149,31.7049
48165,-102.6352,32.7407
48169,-101.2984,33.1799
48171,-98.9464,30.3181
48173,-101.5208,31.8694
48177,-97.4925,29.4567
48179,-100.8126,35.4012
48181,-96.6776,33.6268
48183,-94.8172,32.4803
48185,-95.9855,30.5436
48187,-97.9484,29.5831
48189,-101.8269,34.0705
48191,-100.6811,34.5308
48193,-98.1107,31.7048
48195,-101.3545,36.2775
48197,-99.7457,34.2903
48199,-94.3902,30.3324
48203,-94.3713,32.5482
48205,-102.6029,35.84
48207,-99.7303,33.1782
48209,-98.0311,30.0582
48211,-100.2705,35.8376
48213,-95.8538,32.2121
48217,-97.1324,31.9907
48219,-102.3432,33.6076
48221,-97.8323,32.4299
48223,-95.564,33.1495
48225,-95.4227,31.3178
48227,-101.4355,32.3062
48231,-96.0854,33.1236
48233,-101.3547,35.84
48235,-100.9824,31.3039
48237,-98.1725,33.2335
48251,-97.3663,32.379
48253,-99.8787,32.7399
48257,-96.2879,32.5996
48259,-98.7116,29.9447
48263,-100.7776,33.1814
48265,-99.3501,30.0615
48267,-99.7487,30.4868
48269,-100.2558,33.6165
48271,-100.418,29.3502
48275,-99.7414,33.6061
48277,-95.5711,33.6671
48279,-102.3517,34.0686
48281,-98.2414,31.1962
48285,-96.9301,29.3843
48287,-96.9657,30.3107
48289,-95.9957,31.2965
48291,-94.8122,30.1516
48293,-96.5805,31.5455
48295,-100.2731,36.2777
48299,-98.684,30.7056
48301,-103.58,31.8492
48303,-101.8205,33.6102
48305,-101.8161,33.1768
48307,-99.3474,31.1989
48309,-97.2018,31.5524
48313,-95.9284,30.9656
48315,-94.3572,32.798
48317,-101.9512,32.306
48319,-99.2261,30.7177
48325,-99.1101,29.3557
48327,-99.8206,30.8898
48329,-102.0316,31.8692
48331,-96.9769,30.7863
48333,-98.5955,31.4952
48335,-100.9212,32.3062
48337,-97.7246,33.6757
48339,-95.503,30.3002
48341,-101.8929,35.8377
48343,-94.7326,33.1135
48345,-100.7798,34.0741
48347,-94.6158,31.616
48349,-96.4724,32.047
48351,-93.7448,30.7863
48353,-100.406,32.3035
48357,-100.8156,36.2784
48359,-102.6029,35.405
48363,-98.313,32.7532
48365,-94.3056,32.1624
48103,-102.5155,31.4285
48369,-102.7845,34.5301
48371,-102.7236,30.7811
48373,-94.83,30.7928
48375,-101.894,35.4013
48379,-95.7934,32.8703
48381,-101.8969,34.9659
48383,-101.523,31.3662
48385,-99.8221,29.8318
48387,-95.0504,33.6207
48393,-100.8135,35.8385
48395,-96.5128,31.027
48397,-96.4077,32.8978
48399,-99.9762,31.8311
48401,-94.7618,32.1078
48403,-93.8518,31.3432
48405,-94.1682,31.3943
48407,-95.1669,30.5796
48411,-98.8176,31.1552
48413,-100.5385,30.8975
48415,-100.9164,32.7463
48417,-99.3541,32.736
48419,-94.145,31.7924
48421,-101.8935,36.2777
48423,-95.2692,32.375
48425,-97.7744,32.2223
48429,-98.8362,32.7359
48431,-101.05,31.8279
48433,-100.2533,33.1791
48435,-100.5382,30.4983
48437,-101.735,34.5304
48439,-97.2919,32.7704
48441,-99.8901,32.3015
48443,-102.0765,30.225
48445,-102.3352,33.1738
48447,-99.2124,33.1775
48449,-94.9657,33.2166
48451,-100.4621,31.4044
48453,-97.7819,30.3347
48455,-95.1355,31.0889
48457,-94.3765,30.7713
48459,-94.9414,32.7363
48461,-102.0431,31.3688
48463,-99.7622,29.3574
48465,-101.1517,29.893
48467,-95.8365,32.5637
48471,-95.5722,30.739
48473,-95.9877,30.011
48475,-103.1024,31.5095
48477,-96.4036,30.2145
48481,-96.2221,29.2779
48483,-100.2697,35.4013
48485,-98.7032,33.988
48487,-99.241,34.0807
48491,-97.6008,30.6481
48493,-98.0866,29.1741
48495,-103.0482,31.85
48497,-97.6544,33.2159
48499,-95.3821,32.7864
48501,-102.8278,33.1729
48503,-98.6878,33.1767
48087,-100.2701,34.9649
48085,-96.5724,33.1878
48083,-99.4536,31.7732
48081,-100.5299,31.8885
48079,-102.8285,33.6041
48077,-98.2084,33.7854
48075,-100.2076,34.5292
48073,-95.1652,31.837
48069,-102.2617,34.53
48067,-94.3436,33.0775
48065,-101.3542,35.4035
48063,-94.9785,32.9732
48059,-99.3735,32.2977
48055,-97.62,29.8372
48053,-98.1824,30.7883
48051,-96.621,30.4924
48049,-98.9998,31.7743
48045,-101.2086,34.5303
48041,-96.3023,30.6611
48037,-94.4229,33.4454
48035,-97.6343,31.9004
48033,-101.4317,32.7437
48031,-98.3998,30.2664
48029,-98.5199,29.4491
48027,-97.4782,31.0377
48023,-99.2135,33.6165
48021,-97.3121,30.1036
48019,-99.2462,29.7472
48017,-102.8298,34.0685
48015,-96.278,29.887
48011,-101.3574,34.9649
48009,-98.6877,33.6153
48005,-94.6118,31.2548
48003,-102.6378,32.305
48001,-95.6525,31.8134
48089,-96.5263,29.6208
48245,-94.1722,29.8838
48091,-98.2781,29.8082
48093,-98.5583,31.948
48095,-99.8639,31.3265
48097,-97.2126,33.6393
48099,-97.7992,31.3909
48101,-100.2787,34.0777
48367,-97.8051,32.7777
56015,-104.3533,42.088
56027,-104.4754,43.0565
56041,-110.5476,41.2876
48361,-93.8965,30.1281
30053,-115.4051,48.5425
48039,-95.4551,29.1913
48071,-94.6073,29.739
48167,-94.965,29.3941
08085,-108.2694,38.4022
08113,-108.4058,38.0038
08051,-107.0317,38.6668
08005,-104.3381,39.6497
08123,-104.3925,40.5549
08039,-104.1359,39.2866
08093,-105.7172,39.1193
08019,-105.6444,39.6891
08001,-104.3379,39.8736
08073,-103.514,38.988
08049,-106.1184,40.1026
08059,-105.2506,39.5865
08053,-107.3003,37.8213
08091,-107.7693,38.1555
08007,-107.0483,37.1936
08029,-107.863,38.8613
08077,-108.4665,39.0183
08037,-106.6953,39.6278
08033,-108.5172,37.7516
08083,-108.5968,37.3384
08107,-106.9912,40.4851
08117,-106.1163,39.6342
08081,-108.2073,40.6184
08069,-105.4612,40.6664
08057,-106.3428,40.6664
08035,-104.9295,39.3297
08067,-107.8435,37.2866
08013,-105.3575,40.0925
08119,-105.1618,38.8822
08027,-105.3674,38.1087
08101,-104.5128,38.1734
08055,-104.9606,37.6847
08079,-106.9241,37.669
08021,-106.1917,37.2007
08065,-106.3451,39.202
08109,-106.2815,38.0806
08043,-105.4396,38.473
08003,-105.7883,37.5729
08015,-106.1938,38.7466
08105,-106.3832,37.5825
08041,-104.5256,38.8321
08023,-105.4283,37.2781
08061,-102.7404,38.4327
08014,-105.0525,39.954
08071,-104.0387,37.3159
08045,-107.9039,39.5993
08047,-105.5226,39.8576
08103,-108.2172,39.9798
08097,-106.9166,39.2171
16043,-111.482,44.2288
30097,-109.941,45.8137
30095,-109.3948,45.6694
30077,-112.9362,46.8566
30099,-112.2408,47.8373
30067,-110.5263,45.4884
30031,-111.1703,45.5403
30063,-113.9237,47.0364
30039,-113.4403,46.4045
30037,-109.1749,46.3812
30107,-109.8444,46.4664
30009,-109.0283,45.2273
30047,-114.0892,47.6459
30089,-115.1333,47.6749
30029,-114.0496,48.2951
30035,-112.995,48.7058
30073,-112.2288,48.2283
30049,-112.3903,47.1223
30081,-114.1207,46.0817
30071,-107.9133,48.2591
30003,-107.4897,45.4235
30087,-106.7308,46.2297
30085,-105.0165,48.2946
30105,-106.6675,48.3653
35043,-106.8659,35.6887
35049,-105.9761,35.5068
35039,-106.6931,36.5096
35053,-106.9303,34.0072
35057,-105.8508,34.6405
35061,-106.8091,34.7154
35001,-106.6702,35.0515
35006,-107.9997,34.9126
35059,-103.471,36.4818
35045,-108.3206,36.5085
35027,-105.4592,33.7453
35003,-108.4047,33.9153
35051,-107.1925,33.1305
48389,-103.6931,31.323
48109,-104.5173,31.4472
48043,-103.2517,29.8119
48243,-104.14,30.7154
48377,-104.2405,29.9998
49047,-109.5186,40.1247
56013,-108.6304,43.0405
56037,-108.8794,41.6595
56025,-106.7985,42.9622
56023,-110.6556,42.2624
56039,-110.5901,43.9337
56035,-109.9147,42.7669
56029,-109.5886,44.5206
56017,-108.442,43.7189
56043,-107.6829,43.905
56019,-106.5846,44.0388
56003,-107.9952,44.5268
56045,-104.5679,43.8404
56011,-104.5708,44.5891
56007,-106.9306,41.6946
56001,-105.7239,41.6545
56009,-105.5071,42.9723
56005,-105.5488,44.2476
56021,-104.6896,41.3071
56033,-106.8795,44.79
35031,-108.2619,35.5806
35055,-105.6309,36.5783
56031,-104.9658,42.1331
48163,-99.1083,28.8678
48175,-97.4264,28.6571
48255,-97.8594,28.9057
48297,-98.1248,28.3514
48323,-100.3145,28.7426
48507,-99.7606,28.8662
48013,-98.5279,28.8907
48469,-96.9715,28.7964
48007,-96.9975,28.1358
48409,-97.5188,28.0095
48391,-97.1655,28.3269
48201,-95.3963,29.8588
48201,-95.1819,29.7371
48141,-106.2348,31.7686
48229,-105.3865,31.4562
06031,-119.8156,36.0753
06099,-120.9978,37.5592
06113,-121.9016,38.6867
16001,-116.2411,43.4511
16007,-111.3296,42.2848
16017,-116.601,48.2997
16021,-116.4629,48.7669
16027,-116.7092,43.625
16029,-111.5622,42.7705
16033,-112.3512,44.284
16047,-114.8124,42.9706
16053,-114.2641,42.6898
16061,-116.4262,46.237
16067,-113.6375,42.8544
16071,-112.5396,42.1949
16075,-116.7608,44.0067
16079,-115.891,47.3516
16081,-111.2077,43.7595
35009,-103.3468,34.5741
35011,-104.412,34.3424
35019,-104.7907,34.8633
35021,-103.8199,35.858
35029,-107.7497,32.1822
35037,-103.5497,35.1043
35041,-103.4802,34.0213
32001,-118.3356,39.5809
32009,-117.6324,37.7847
32013,-118.112,41.4068
32021,-118.4352,38.5388
32029,-119.5291,39.4466
32027,-118.4044,40.4404
41025,-118.9679,43.064
41001,-117.6753,44.7092
49043,-110.9554,40.8682
49033,-111.2444,41.6323
49031,-112.1269,38.3365
53039,-120.7893,45.8738
53019,-118.5165,48.47
53021,-118.8989,46.5348
53051,-117.274,48.5323
53065,-117.8551,48.399
53075,-117.523,46.9012
06051,-118.8867,37.939
16063,-114.1395,43.0023
16051,-112.3113,43.8201
16085,-115.5661,44.7667
16015,-115.7301,43.9892
04003,-109.7511,31.8796
04023,-110.8466,31.526
04009,-109.8874,32.9327
41017,-121.2279,43.9149
41031,-121.1754,44.6294
04007,-110.8117,33.7997
04013,-112.4912,33.3488
04012,-113.9813,33.7292
04019,-111.7899,32.0974
04021,-111.3447,32.9043
04027,-113.9056,32.7694
04015,-113.7582,35.7044
04025,-112.5538,34.5999
04005,-111.7705,35.8387
04017,-110.3214,35.3996
04001,-109.4888,35.3957
06053,-121.2389,36.2169
06041,-122.7185,38.0725
06023,-123.8735,40.6984
06091,-120.516,39.5804
06073,-116.7335,33.0354
06065,-115.9939,33.7437
06025,-115.3653,33.0395
06019,-119.6503,36.7584
06037,-118.2252,34.3203
06111,-119.0835,34.4567
06029,-118.7298,35.3429
06069,-121.075,36.6057
06047,-120.718,37.1926
06109,-119.9548,38.0276
06043,-119.9055,37.5815
06039,-119.7626,37.218
06107,-118.8005,36.2201
06057,-120.7683,39.3014
06003,-119.8207,38.5973
06011,-122.237,39.1775
06063,-120.8386,40.0047
06077,-121.272,37.9345
06101,-121.6949,39.0345
06035,-120.5943,40.6736
06093,-122.5404,41.5927
06033,-122.7532,39.0997
06105,-123.1126,40.6507
06049,-120.725,41.5899
06085,-121.6963,37.2325
06001,-121.886,37.6466
06055,-122.3305,38.5066
06017,-120.5247,38.7785
06061,-120.7176,39.0635
06115,-121.3512,39.2691
06005,-120.6519,38.4461
06009,-120.5541,38.2046
06089,-122.0405,40.7638
06021,-122.3922,39.5984
06103,-122.2339,40.1257
06007,-121.6007,39.6669
06027,-117.4107,36.5111
16073,-116.17,42.5816
16011,-112.3981,43.2165
16049,-115.4674,45.8442
16035,-115.6569,46.6737
16069,-116.7502,46.3268
16009,-116.6588,47.2176
16057,-116.7117,46.8161
16055,-116.7,47.6746
16059,-113.933,44.9433
16023,-113.1711,43.7233
16019,-111.6149,43.3877
16077,-112.8407,42.6937
16039,-115.4692,43.3539
16025,-114.8059,43.4633
16087,-116.7848,44.4524
16045,-116.3973,44.0617
16083,-114.6671,42.356
16031,-113.6004,42.2839
16005,-112.2246,42.6685
16013,-113.9799,43.4123
16065,-111.6594,43.7842
16041,-111.8132,42.1811
16003,-116.4539,44.8897
35005,-104.467,33.3632
35025,-103.4124,32.7922
35047,-104.8159,35.4803
35007,-104.6468,36.6061
35033,-104.9446,36.0099
35035,-105.7417,32.6132
35017,-108.3822,32.739
35023,-108.7148,31.9142
35013,-106.8328,32.3527
35015,-104.3043,32.4715
32007,-115.3578,41.1458
32033,-114.9016,39.4422
32003,-115.0187,36.2145
32005,-119.6164,38.9123
32031,-119.6637,40.6639
32019,-119.189,39.018
32510,-119.7465,39.1507
32023,-116.4732,38.0466
32017,-114.8775,37.6433
32011,-116.2686,39.9839
32015,-117.0379,39.9338
41045,-117.6231,43.1934
41061,-118.009,45.3104
41069,-120.0275,44.7261
41039,-122.847,43.9386
41057,-123.7086,45.463
41007,-123.6547,45.9895
41009,-123.0881,45.9439
41067,-123.0985,45.5601
41071,-123.3081,45.2326
41047,-122.5826,44.9035
41043,-122.5342,44.4886
41027,-121.6512,45.519
41053,-123.4134,44.9034
41003,-123.4292,44.4922
41029,-122.7284,42.4321
41033,-123.5555,42.3654
41035,-121.6501,42.6863
41013,-120.3566,44.1422
41037,-120.3874,42.7934
41049,-119.5843,45.4188
41023,-119.0074,44.4912
41063,-117.1811,45.5798
41059,-118.7369,45.5919
49037,-109.8048,37.6263
49019,-109.5697,38.9818
